,model,af_plddt_avg,pairwise_gdt,pairwise_tmscore,pairwise_cad_score,pairwise_lddt,enqa,gcpnet_ema,deeprank3_cluster,deeprank3_singleqa,deeprank3_singleqa_lite,gate
116,dhr_1,0.86513305,0.866486432160804,0.8867512562814069,0.7700178793969847,0.8175728643216079,0.8037,0.8201212286949158,0.719,0.502076,0.531015,0.889443451166153
117,dhr_2,0.8641768,0.8574115577889445,0.8813331658291458,0.7528691407035175,0.8046934673366835,0.828,0.8147045373916626,0.704466,0.493135,0.524493,0.890602865219116
118,dhr_3,0.8587332,0.8689462311557788,0.888067336683417,0.7692061758793971,0.817396984924623,0.8047,0.8180416822433472,0.717152,0.500321,0.531876,0.8901050066947936
119,dhr_4,0.8543253,0.8095969849246232,0.8462095477386934,0.7030474522613066,0.7478190954773871,0.794,0.8212975263595581,0.672088,0.498001,0.529758,0.8767545688152314
120,deepmsa_qMSA_0,0.8974021,0.852935175879397,0.8779527638190954,0.7623404271356786,0.8084170854271356,0.8545,0.8476559519767761,0.706856,0.500446,0.530874,0.8906669616699219
121,deepmsa_qMSA_1,0.8717507,0.8637909547738692,0.8851884422110554,0.7758072010050252,0.821542713567839,0.8247,0.8321554660797119,0.715802,0.497827,0.531378,0.890696907043457
122,deepmsa_qMSA_2,0.8688408,0.8357572864321607,0.8617316582914573,0.7278306834170853,0.77578391959799,0.8086,0.8307934999465942,0.692139,0.502793,0.531324,0.8825446844100953
123,deepmsa_qMSA_3,0.86773384,0.8597648241206028,0.8819773869346734,0.767424814070352,0.8135678391959801,0.815,0.8198522925376892,0.715327,0.506142,0.531269,0.8876539874076844
124,deepmsa_qMSA_4,0.8654071,0.8481251256281406,0.8726507537688444,0.7487701658291458,0.7964974874371862,0.82,0.8212428092956543,0.704652,0.499546,0.52383,0.88761732339859
125,def_drop_nos_0,0.7542296,0.7387391959798997,0.783799497487437,0.6262907487437186,0.6693618090452261,0.7173,0.6786857843399048,0.618824,0.493559,0.517073,0.8534594964981078
126,def_drop_nos_1,0.7203641,0.7596391959798996,0.8012341708542714,0.628709336683417,0.6658743718592965,0.6724,0.6471622586250305,0.633892,0.484508,0.518064,0.852448536157608
127,def_drop_nos_2,0.64971054,0.698981407035176,0.7513005025125629,0.5831498542713568,0.6161356783919598,0.601,0.5736691951751709,0.603848,0.496387,0.538419,0.8373429346084595
128,def_drop_nos_3,0.6199,0.6106336683417086,0.6647934673366834,0.5398010753768845,0.5539798994974875,0.5986,0.5950201153755188,0.546045,0.500989,0.535459,0.8238322329521178
129,def_drop_nos_4,0.60840845,0.683380904522613,0.7466276381909547,0.5793115075376885,0.6066633165829146,0.543,0.5520939230918884,0.592515,0.492356,0.526159,0.8381171596050263
130,def_ptm_notemp_0,0.861033,0.8677115577889447,0.8859567839195981,0.763964623115578,0.8161005025125628,0.8213,0.8298045992851257,0.714678,0.498569,0.529549,0.892053266763687
131,def_ptm_notemp_1,0.8508233,0.8670638190954775,0.8863934673366834,0.7629572010050252,0.8153618090452261,0.808,0.8281722068786621,0.714645,0.500801,0.533002,0.8914966356754302
132,def_ptm_notemp_2,0.8490993,0.8637929648241206,0.8837904522613066,0.7588996582914572,0.809889447236181,0.812,0.8279713988304138,0.71134,0.501548,0.527981,0.8915962147712708
133,def_ptm_notemp_3,0.847876,0.8649683417085426,0.8844040201005025,0.757701432160804,0.8090402010050249,0.8076,0.8250046968460083,0.717148,0.508529,0.528373,0.8904008114337921
134,def_ptm_notemp_4,0.84775007,0.865935175879397,0.8862628140703519,0.7657990452261308,0.8174572864321609,0.795,0.828178346157074,0.712315,0.500296,0.52876,0.891862337589264
135,deepmsa_q4JGI_hms_0,0.87665427,0.8634884422110554,0.8853185929648242,0.7780275376884422,0.8219899497487438,0.829,0.8319369554519653,0.718349,0.504466,0.534936,0.8908565747737885
136,deepmsa_q4JGI_hms_1,0.8641978,0.8406286432160804,0.8683065326633165,0.7362266030150754,0.7855778894472363,0.809,0.8209581971168518,0.697263,0.497403,0.528278,0.8851855671405792
